@relation saggedV+AngleChange+NegSeq

@attribute ID numeric
@attribute faultId numeric
@attribute subfaultId numeric
@attribute isfaultedbus numeric
@attribute v_sag_1 numeric
@attribute v_sag_2 numeric
@attribute v_sag_3 numeric
@attribute delta_v numeric
@attribute a_change_1 numeric
@attribute a_change_2 numeric
@attribute a_change_3 numeric
@attribute rel_phase_2_1 numeric
@attribute rel_phase_3_1 numeric
@attribute rel_phase_3_2 numeric
@attribute sub_phase_2_1 numeric
@attribute sub_phase_3_1 numeric
@attribute sub_phase_3_2 numeric
@attribute v_ss_1 numeric
@attribute v_ss_2 numeric
@attribute v_ss_3 numeric
@attribute pos_seq numeric
@attribute zero_seq numeric
@attribute neg_seq numeric
@attribute faultvsnofault {fault, nofault}
@attribute groundvsnoground {ground, noground}
@attribute linevsnoline {line, noline}
@attribute phasevsnophase {phase, nophase}
@attribute class {ground, line, phase, nofault}

@data
1994, -1, -1, 0, 1.0006, 1.0006, 1.0007, 0.0004, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 542.5241, 544.4684, 543.0805, 543.7, 0.71, 1.75, nofault, noground, noline, nophase, nofault
1995, -1, -1, 0, 0.9992, 0.9993, 0.9997, 0.0004, 0.9999, 1.0, 1.0, 1.0001, 1.0005, 1.0005, 0.0001, 0.0005, 0.0004, 537.925, 540.8381, 539.6394, 539.15, 0.68, 1.13, nofault, noground, noline, nophase, nofault
1996, -1, -1, 0, 0.9992, 0.9993, 0.9999, 0.0004, 0.9999, 1.0, 1.0, 1.0001, 1.0007, 1.0006, 0.0001, 0.0007, 0.0006, 534.6866, 537.4475, 533.3405, 534.86, 0.27, 2.28, nofault, noground, noline, nophase, nofault
1997, -1, -1, 0, 0.9994, 0.9994, 0.9994, 0.0004, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 544.0161, 549.298, 549.4093, 547.23, 1.41, 2.23, nofault, noground, noline, nophase, nofault
1998, -1, -1, 0, 0.9993, 0.9994, 0.9994, 0.0004, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 543.0562, 545.6058, 542.7117, 543.45, 0.39, 1.44, nofault, noground, noline, nophase, nofault
1999, -1, -1, 0, 1.0006, 1.0006, 1.0007, 0.0004, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 236.7157, 238.1934, 238.5729, 237.98, 0.13, 1.05, nofault, noground, noline, nophase, nofault
2000, -1, -1, 0, 0.999, 1.0001, 1.0004, 0.0004, 1.0, 1.0, 1.0, 1.0011, 1.0014, 1.0004, 0.0011, 0.0014, 0.0004, 554.4174, 548.7816, 550.7449, 551.22, 0.38, 2.62, nofault, noground, noline, nophase, nofault
2001, -1, -1, 0, 0.9993, 0.9993, 0.9994, 0.0004, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 543.1688, 543.2865, 545.5301, 543.65, 0.26, 1.73, nofault, noground, noline, nophase, nofault
2002, -1, -1, 0, 0.999, 1.0001, 1.0003, 0.0004, 1.0, 1.0, 1.0, 1.0011, 1.0013, 1.0002, 0.0011, 0.0013, 0.0002, 553.5656, 547.9498, 551.3064, 550.82, 0.9, 2.37, nofault, noground, noline, nophase, nofault
2003, -1, -1, 0, 0.9994, 0.9994, 0.9994, 0.0004, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 542.9719, 539.82, 541.1065, 540.96, 0.15, 1.92, nofault, noground, noline, nophase, nofault
2004, 14, 0, 0, 0.999, 0.9999, 1.0005, 0.0004, 0.9995, 0.9997, 1.0007, 1.0009, 1.0014, 1.0005, 0.0009, 0.0014, 0.0005, 526.8501, 531.1334, 529.473, 528.94, 8.51, 7.09, fault, ground, noline, nophase, ground
2005, -1, -1, 0, 0.9994, 0.9994, 0.9994, 0.0004, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 547.0588, 549.3078, 550.0703, 548.48, 0.6, 1.23, nofault, noground, noline, nophase, nofault
2006, -1, -1, 0, 0.9992, 0.9995, 0.9995, 0.0004, 1.0, 1.0, 1.0, 1.0003, 1.0003, 1.0, 0.0003, 0.0003, 0.0, 546.8091, 544.8461, 543.7371, 544.81, 0.5, 1.64, nofault, noground, noline, nophase, nofault
2007, -1, -1, 0, 1.0005, 1.0006, 1.0006, 0.0004, 0.9999, 1.0, 1.0001, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 241.4498, 242.1674, 241.3653, 241.81, 0.07, 0.47, nofault, noground, noline, nophase, nofault
2008, -1, -1, 0, 0.9993, 0.9994, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0003, 1.0002, 0.0001, 0.0003, 0.0002, 543.7659, 542.3823, 545.227, 543.47, 0.09, 1.79, nofault, noground, noline, nophase, nofault
2009, -1, -1, 0, 0.9993, 0.9994, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0001, 1.0001, 0.0001, 0.0001, 0.0001, 543.144, 547.009, 546.2582, 545.14, 0.91, 1.75, nofault, noground, noline, nophase, nofault
2010, -1, -1, 0, 1.0006, 1.0006, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 548.4916, 547.2596, 544.331, 547.02, 0.98, 1.9, nofault, noground, noline, nophase, nofault
2011, -1, -1, 0, 0.9994, 0.9994, 0.9994, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 544.1677, 546.058, 543.7437, 544.33, 0.34, 1.73, nofault, noground, noline, nophase, nofault
2012, -1, -1, 0, 1.0005, 1.0006, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 541.5303, 543.4256, 544.2331, 543.38, 0.61, 2.22, nofault, noground, noline, nophase, nofault
2013, -1, -1, 0, 1.0001, 1.0004, 1.0009, 0.0003, 0.9999, 1.0, 1.0001, 1.0003, 1.0009, 1.0006, 0.0003, 0.0009, 0.0006, 532.8963, 539.7377, 536.8971, 536.76, 3.01, 1.97, nofault, noground, noline, nophase, nofault
2014, -1, -1, 0, 0.9991, 0.9996, 0.9998, 0.0003, 1.0, 1.0, 1.0, 1.0005, 1.0007, 1.0003, 0.0005, 0.0007, 0.0003, 549.4462, 550.6447, 545.8316, 548.36, 0.42, 2.42, nofault, noground, noline, nophase, nofault
2015, -1, -1, 0, 0.9993, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 542.8819, 540.764, 540.6983, 541.14, 0.23, 1.48, nofault, noground, noline, nophase, nofault
2016, -1, -1, 0, 0.9994, 0.9994, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 548.5136, 547.9582, 550.1773, 548.57, 0.14, 1.41, nofault, noground, noline, nophase, nofault
2017, -1, -1, 0, 0.9993, 0.9994, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0003, 1.0002, 0.0001, 0.0003, 0.0002, 543.1812, 540.1191, 539.2964, 540.56, 0.5, 2.63, nofault, noground, noline, nophase, nofault
2018, 14, 0, 0, 0.9991, 1.0, 1.0004, 0.0003, 0.9995, 0.9997, 1.0008, 1.0009, 1.0013, 1.0005, 0.0009, 0.0013, 0.0005, 544.925, 549.0268, 542.0665, 545.1, 10.76, 6.73, fault, ground, noline, nophase, ground
2019, -1, -1, 0, 1.0005, 1.0006, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 544.9993, 544.9257, 546.8678, 545.91, 0.29, 1.54, nofault, noground, noline, nophase, nofault
2020, -1, -1, 0, 1.0005, 1.0006, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 550.1528, 549.1828, 551.8124, 550.69, 0.59, 2.04, nofault, noground, noline, nophase, nofault
2021, -1, -1, 0, 0.9994, 0.9994, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 544.2798, 547.5807, 547.4106, 546.11, 0.92, 1.74, nofault, noground, noline, nophase, nofault
2022, -1, -1, 0, 1.0005, 1.0006, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 543.8045, 539.3777, 545.6328, 543.24, 1.86, 1.86, nofault, noground, noline, nophase, nofault
2023, -1, -1, 0, 0.9993, 0.9995, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0002, 1.0004, 1.0001, 0.0002, 0.0004, 0.0001, 533.1457, 533.7602, 535.5884, 533.87, 0.49, 1.77, nofault, noground, noline, nophase, nofault
2024, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0002, 1.0001, 0.0001, 0.0002, 0.0001, 541.0645, 541.0873, 539.4913, 540.25, 0.07, 1.07, nofault, noground, noline, nophase, nofault
2025, -1, -1, 0, 0.9994, 0.9994, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 544.3704, 540.6304, 543.7026, 542.6, 0.41, 2.29, nofault, noground, noline, nophase, nofault
2026, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 547.3819, 545.5262, 548.6209, 546.87, 0.73, 1.84, nofault, noground, noline, nophase, nofault
2027, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 544.9945, 544.9822, 541.9356, 543.67, 0.52, 2.41, nofault, noground, noline, nophase, nofault
2028, -1, -1, 0, 1.0005, 1.0005, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 540.3467, 541.5299, 539.539, 540.76, 0.21, 1.15, nofault, noground, noline, nophase, nofault
2029, -1, -1, 0, 0.9991, 0.9998, 1.0002, 0.0003, 0.9999, 1.0, 1.0001, 1.0007, 1.001, 1.0004, 0.0007, 0.001, 0.0004, 236.5291, 234.8046, 234.8897, 235.33, 0.14, 0.86, nofault, noground, noline, nophase, nofault
2030, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 0.9999, 1.0, 1.0001, 1.0001, 1.0001, 1.0001, 0.0001, 0.0001, 0.0001, 238.8723, 239.5911, 238.3789, 238.82, 0.04, 0.73, nofault, noground, noline, nophase, nofault
2031, -1, -1, 0, 1.0005, 1.0005, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 543.2476, 545.8761, 542.0496, 544.01, 0.6, 1.67, nofault, noground, noline, nophase, nofault
2032, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 544.7123, 542.5933, 542.2597, 542.9, 0.27, 1.5, nofault, noground, noline, nophase, nofault
2033, -1, -1, 0, 0.9995, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 543.8908, 546.5119, 543.6286, 544.39, 0.26, 1.84, nofault, noground, noline, nophase, nofault
2034, -1, -1, 0, 1.0005, 1.0005, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 539.5373, 539.4694, 540.8766, 540.25, 0.37, 1.0, nofault, noground, noline, nophase, nofault
2035, -1, -1, 0, 1.0005, 1.0005, 1.0006, 0.0003, 0.9999, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 544.1709, 543.1453, 541.8183, 543.33, 0.41, 1.75, nofault, noground, noline, nophase, nofault
2036, -1, -1, 0, 1.0005, 1.0005, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 541.7814, 546.986, 541.0489, 543.55, 0.84, 2.88, nofault, noground, noline, nophase, nofault
2037, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 0.9999, 1.0, 1.0001, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 236.577, 237.1619, 236.2663, 236.54, 0.06, 0.58, nofault, noground, noline, nophase, nofault
2038, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 0.9999, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 238.5496, 238.2983, 239.1495, 238.54, 0.13, 0.63, nofault, noground, noline, nophase, nofault
2039, -1, -1, 0, 1.0005, 1.0005, 1.0006, 0.0003, 0.9999, 1.0, 1.0001, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 237.9298, 237.188, 238.1237, 237.87, 0.22, 0.79, nofault, noground, noline, nophase, nofault
2040, -1, -1, 0, 0.9994, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 538.5274, 541.5606, 542.7057, 540.65, 0.91, 1.67, nofault, noground, noline, nophase, nofault
2041, -1, -1, 0, 1.0004, 1.0005, 1.0006, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 544.1311, 542.6571, 545.2648, 544.3, 0.17, 1.62, nofault, noground, noline, nophase, nofault
2042, -1, -1, 0, 1.0005, 1.0005, 1.0005, 0.0003, 0.9999, 1.0, 1.0001, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 238.4163, 239.3853, 238.8072, 238.99, 0.21, 0.77, nofault, noground, noline, nophase, nofault
2043, -1, -1, 0, 1.0005, 1.0005, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 545.1648, 543.8301, 545.9525, 545.26, 0.33, 1.39, nofault, noground, noline, nophase, nofault
2044, -1, -1, 0, 1.0005, 1.0005, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 241.1976, 241.4819, 242.0837, 241.71, 0.08, 0.47, nofault, noground, noline, nophase, nofault
2045, -1, -1, 0, 0.9995, 0.9995, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 547.3358, 549.8781, 549.1037, 548.5, 0.89, 1.06, nofault, noground, noline, nophase, nofault
2046, -1, -1, 0, 0.9995, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 541.1121, 539.2847, 538.112, 539.23, 0.7, 1.1, nofault, noground, noline, nophase, nofault
2047, -1, -1, 0, 1.0001, 1.0004, 1.0008, 0.0003, 1.0, 1.0, 1.0, 1.0003, 1.0007, 1.0003, 0.0003, 0.0007, 0.0003, 546.995, 547.9636, 544.0189, 546.55, 0.83, 2.06, nofault, noground, noline, nophase, nofault
2048, -1, -1, 0, 0.9995, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 546.9621, 552.5058, 550.552, 549.73, 1.57, 1.76, nofault, noground, noline, nophase, nofault
2049, -1, -1, 0, 0.9995, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0001, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 543.6052, 542.905, 544.4468, 543.38, 0.62, 1.51, nofault, noground, noline, nophase, nofault
2050, -1, -1, 0, 0.9994, 0.9994, 0.9997, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0003, 1.0003, 0.0, 0.0003, 0.0003, 540.6082, 542.0227, 540.2101, 540.69, 0.29, 1.24, nofault, noground, noline, nophase, nofault
2051, -1, -1, 0, 0.9994, 0.9995, 0.9996, 0.0003, 0.9999, 1.0, 1.0, 1.0, 1.0002, 1.0001, 0.0, 0.0002, 0.0001, 547.276, 547.142, 548.0181, 547.21, 0.73, 1.29, nofault, noground, noline, nophase, nofault
2052, -1, -1, 0, 1.0001, 1.0005, 1.0007, 0.0003, 1.0, 1.0, 1.0, 1.0004, 1.0005, 1.0002, 0.0004, 0.0005, 0.0002, 542.9065, 540.7162, 544.6969, 543.0, 0.32, 2.25, nofault, noground, noline, nophase, nofault
2053, -1, -1, 0, 1.0004, 1.0005, 1.0005, 0.0003, 0.9999, 1.0, 1.0001, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 543.9015, 543.7094, 538.6871, 542.36, 1.21, 2.27, nofault, noground, noline, nophase, nofault
2054, -1, -1, 0, 1.0004, 1.0005, 1.0006, 0.0003, 0.9999, 1.0, 1.0, 1.0001, 1.0002, 1.0001, 0.0001, 0.0002, 0.0001, 542.4493, 543.9902, 545.8919, 544.36, 2.84, 1.5, nofault, noground, noline, nophase, nofault
2055, -1, -1, 0, 0.9995, 0.9995, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 549.495, 549.2103, 545.1275, 547.68, 2.04, 2.55, nofault, noground, noline, nophase, nofault
2056, -1, -1, 0, 1.0004, 1.0005, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 544.5076, 540.5208, 542.7873, 542.85, 3.18, 1.52, nofault, noground, noline, nophase, nofault
2057, -1, -1, 0, 1.0004, 1.0004, 1.0006, 0.0003, 1.0, 1.0, 1.0001, 1.0, 1.0002, 1.0001, 0.0, 0.0002, 0.0001, 238.9352, 237.9451, 238.6365, 238.62, 0.2, 0.73, nofault, noground, noline, nophase, nofault
2058, -1, -1, 0, 0.9995, 0.9995, 0.9995, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 540.7753, 538.38, 543.2764, 540.55, 2.58, 1.51, nofault, noground, noline, nophase, nofault
2059, -1, -1, 0, 0.9995, 0.9995, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 538.445, 542.3675, 542.3798, 540.81, 2.04, 2.16, nofault, noground, noline, nophase, nofault
2060, -1, -1, 0, 1.0004, 1.0005, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 544.0076, 542.3033, 541.7215, 542.93, 0.43, 1.61, nofault, noground, noline, nophase, nofault
2061, -1, -1, 0, 0.9994, 0.9996, 0.9997, 0.0003, 0.9999, 1.0, 1.0001, 1.0001, 1.0002, 1.0001, 0.0001, 0.0002, 0.0001, 240.217, 239.4206, 238.1641, 239.16, 0.4, 1.2, nofault, noground, noline, nophase, nofault
2062, -1, -1, 0, 1.0004, 1.0004, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 540.9613, 542.0393, 540.6932, 541.48, 1.31, 1.05, nofault, noground, noline, nophase, nofault
2063, -1, -1, 0, 0.9995, 0.9995, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 525.6536, 528.7001, 530.4775, 527.93, 8.59, 6.93, nofault, noground, noline, nophase, nofault
2064, -1, -1, 0, 0.9994, 0.9996, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0002, 1.0002, 1.0, 0.0002, 0.0002, 0.0, 542.1075, 540.2129, 539.3607, 540.32, 0.47, 1.08, nofault, noground, noline, nophase, nofault
2065, -1, -1, 0, 1.0003, 1.0005, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0002, 1.0002, 1.0, 0.0002, 0.0002, 0.0, 545.308, 542.9743, 546.7951, 545.26, 1.65, 2.65, nofault, noground, noline, nophase, nofault
2066, -1, -1, 0, 1.0004, 1.0004, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 546.8189, 548.5001, 544.8439, 546.96, 0.64, 1.54, nofault, noground, noline, nophase, nofault
2067, -1, -1, 0, 1.0004, 1.0005, 1.0005, 0.0003, 0.9999, 1.0, 1.0001, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 241.4016, 241.4969, 242.1741, 241.8, 0.06, 0.45, nofault, noground, noline, nophase, nofault
2068, -1, -1, 0, 0.9995, 0.9995, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 545.7186, 549.6927, 550.8245, 548.5, 1.3, 1.84, nofault, noground, noline, nophase, nofault
2069, -1, -1, 0, 1.0004, 1.0004, 1.0005, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 539.6214, 540.5004, 537.3046, 539.38, 0.58, 1.53, nofault, noground, noline, nophase, nofault
2070, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 548.2922, 542.6858, 542.8308, 544.37, 0.91, 2.78, nofault, noground, noline, nophase, nofault
2071, -1, -1, 0, 1.0004, 1.0004, 1.0004, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 541.9754, 542.1279, 543.6845, 542.83, 0.25, 1.35, nofault, noground, noline, nophase, nofault
2072, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0002, 1.0, 1.0, 1.0001, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 544.1065, 543.1545, 542.2277, 542.93, 1.26, 0.31, nofault, noground, noline, nophase, nofault
2073, -1, -1, 0, 0.9995, 0.9995, 0.9996, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 538.818, 544.933, 543.3321, 542.13, 1.46, 2.24, nofault, noground, noline, nophase, nofault
2074, -1, -1, 0, 1.0004, 1.0004, 1.0004, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 543.8181, 544.5831, 543.7515, 544.28, 0.81, 1.28, nofault, noground, noline, nophase, nofault
2075, -1, -1, 0, 1.0004, 1.0004, 1.0005, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 539.4283, 544.7809, 538.8238, 541.23, 0.8, 3.31, nofault, noground, noline, nophase, nofault
2076, -1, -1, 0, 1.0003, 1.0004, 1.0005, 0.0002, 1.0, 1.0, 1.0, 1.0001, 1.0002, 1.0001, 0.0001, 0.0002, 0.0001, 540.5239, 539.4746, 539.0587, 539.9, 0.9, 1.43, nofault, noground, noline, nophase, nofault
2077, -1, -1, 0, 1.0004, 1.0004, 1.0005, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 536.9578, 542.7414, 538.6135, 539.66, 1.09, 2.38, nofault, noground, noline, nophase, nofault
2078, -1, -1, 0, 0.9994, 0.9997, 1.0002, 0.0002, 1.0, 1.0, 1.0, 1.0003, 1.0008, 1.0005, 0.0003, 0.0008, 0.0005, 235.7168, 235.9072, 237.0768, 236.18, 0.16, 0.8, nofault, noground, noline, nophase, nofault
2079, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 240.8179, 241.6349, 241.8651, 241.34, 0.14, 0.54, nofault, noground, noline, nophase, nofault
2080, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 546.1512, 547.8409, 544.3464, 545.88, 0.9, 1.97, nofault, noground, noline, nophase, nofault
2081, -1, -1, 0, 1.0004, 1.0004, 1.0004, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 240.4234, 241.9203, 240.2633, 240.97, 0.36, 0.88, nofault, noground, noline, nophase, nofault
2082, -1, -1, 0, 1.0004, 1.0004, 1.0004, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 542.5016, 544.1918, 541.7173, 543.03, 0.33, 1.52, nofault, noground, noline, nophase, nofault
2083, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 548.7724, 548.8072, 550.8749, 549.26, 0.38, 1.62, nofault, noground, noline, nophase, nofault
2084, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0, 0.0, 0.0001, 0.0, 546.0582, 546.693, 546.5231, 546.2, 0.26, 0.65, nofault, noground, noline, nophase, nofault
2085, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 242.1826, 241.5824, 240.8571, 241.44, 0.13, 0.89, nofault, noground, noline, nophase, nofault
2086, -1, -1, 0, 0.9996, 0.9996, 0.9996, 0.0002, 0.9999, 1.0, 1.0001, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 239.1363, 239.9612, 239.584, 239.46, 0.22, 0.7, nofault, noground, noline, nophase, nofault
2087, -1, -1, 0, 1.0004, 1.0004, 1.0004, 0.0002, 0.9999, 1.0, 1.0001, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 239.0852, 240.9535, 239.7397, 240.02, 0.34, 0.86, nofault, noground, noline, nophase, nofault
2088, -1, -1, 0, 0.9994, 0.9998, 0.9998, 0.0002, 1.0, 1.0, 1.0, 1.0004, 1.0005, 1.0001, 0.0004, 0.0005, 0.0001, 545.5299, 543.9743, 542.1812, 543.71, 0.66, 1.44, nofault, noground, noline, nophase, nofault
2089, -1, -1, 0, 1.0004, 1.0004, 1.0004, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0001, 1.0001, 0.0, 0.0001, 0.0001, 549.2367, 550.2783, 546.3972, 548.85, 0.75, 1.9, nofault, noground, noline, nophase, nofault
2090, -1, -1, 0, 0.9996, 0.9996, 0.9997, 0.0002, 1.0, 1.0, 1.0001, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 543.2288, 539.4818, 541.7851, 541.29, 1.75, 2.61, nofault, noground, noline, nophase, nofault
2091, -1, -1, 0, 1.0003, 1.0004, 1.0004, 0.0002, 1.0, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 540.0867, 545.532, 542.6122, 542.94, 2.54, 1.62, nofault, noground, noline, nophase, nofault
2092, -1, -1, 0, 1.0004, 1.0004, 1.0004, 0.0002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 543.7176, 543.834, 541.2231, 543.13, 0.61, 1.17, nofault, noground, noline, nophase, nofault
2093, -1, -1, 0, 0.9996, 0.9996, 0.9997, 0.0002, 0.9999, 1.0, 1.0, 1.0001, 1.0001, 1.0, 0.0001, 0.0001, 0.0, 543.4446, 541.4007, 545.0832, 543.1, 0.21, 2.25, nofault, noground, noline, nophase, nofault
